year,month,day,hour,open,high,low,close,adj close
2006,9,18,19,1466.630981,1474.258057,1462.446045,1474.258057,1474.258057
2006,9,19,19,1473.223999,1487.225952,1473.223999,1485.348999,1485.348999
2006,9,20,19,1471.385986,1483.889038,1471.385986,1479.307007,1479.307007
2006,9,21,19,1482.61499,1507.36499,1482.411987,1507.36499,1507.36499
2006,9,22,19,1500.508057,1515.411987,1500.508057,1510.824951,1510.824951
2006,9,25,19,1503.604004,1506.755981,1496.014038,1506.755981,1506.755981
2006,9,26,19,1509.703003,1510.421021,1492.765991,1500.10498,1500.10498
2006,9,27,19,1510.026978,1523.05896,1510.026978,1523.05896,1523.05896
2006,9,28,19,1526.036987,1533.800049,1520.813965,1533.800049,1533.800049
2006,9,29,19,1532.103027,1534.61499,1526.244019,1534.61499,1534.61499
2006,10,2,19,1531.984009,1533.738037,1522.41394,1528.906982,1528.906982
2006,10,3,19,1521.557007,1537.709961,1520.907959,1537.709961,1537.709961
2006,10,4,19,1535.041016,1537.61499,1515.463989,1537.084961,1537.084961
2006,10,5,19,1547.32605,1549.457031,1534.968018,1544.978027,1544.978027
2006,10,6,19,1547.535034,1560.233032,1547.170044,1549.629028,1549.629028
2006,10,9,19,1549.280029,1551.137939,1534.050049,1543.42395,1543.42395
2006,10,10,19,1540.900024,1554.916992,1540.900024,1554.916992,1554.916992
2006,10,11,19,1554.43103,1563.26001,1548.51001,1553.119019,1553.119019
2006,10,12,19,1549.897949,1554.021973,1539.666992,1549.535034,1549.535034
2006,10,13,19,1555.590942,1572.975952,1555.590942,1572.197998,1572.197998
2006,10,16,19,1578.073975,1579.505005,1555.553955,1561.786011,1561.786011
2006,10,17,19,1562.142944,1566.963013,1561.349976,1566.823975,1566.823975
2006,10,18,19,1559.197021,1565.285034,1556.947021,1564.54895,1564.54895
2006,10,19,19,1567.495972,1572.959961,1564.990967,1568.594971,1568.594971
2006,10,20,19,1569.990967,1572.845947,1565.154053,1572.845947,1572.845947
2006,10,30,19,1570.034058,1583.095947,1568.740967,1580.188965,1580.188965
2006,10,31,19,1581.114014,1588.531006,1575.04895,1582.625977,1582.625977
2006,11,1,19,1582.698975,1589.920044,1576.435059,1589.868042,1589.868042
2006,11,2,19,1585.853027,1607.696045,1582.774048,1607.696045,1607.696045
2006,11,3,19,1607.812988,1616.995972,1606.564941,1612.922974,1612.922974
2006,11,6,19,1612.125,1649.437988,1612.125,1640.848022,1640.848022
2006,11,7,19,1657.573975,1664.421021,1644.31897,1654.151978,1654.151978
2006,11,8,19,1652.312012,1655.185059,1642.083984,1646.06604,1646.06604
2006,11,9,19,1644.767944,1660.264038,1644.616943,1660.264038,1660.264038
2006,11,10,19,1661.545044,1673.125,1655.293945,1664.837036,1664.837036
2006,11,13,19,1659.405029,1659.405029,1636.547974,1639.27002,1639.27002
2006,11,14,19,1648.234985,1672.071045,1648.234985,1672.071045,1672.071045
2006,11,15,19,1679.864014,1680.552979,1664.85498,1670.109985,1670.109985
2006,11,16,19,1673.152954,1673.479004,1660.166992,1668.823975,1668.823975
2006,11,17,19,1669.014038,1678.790039,1666.397949,1672.108032,1672.108032
2006,11,20,19,1666.874023,1684.730957,1665.295044,1684.005981,1684.005981
2006,11,21,19,1684.370972,1684.370972,1672.942017,1681.339966,1681.339966
2006,11,22,19,1686.645996,1705.44104,1686.645996,1705.44104,1705.44104
2006,11,23,19,1708.953003,1709.053955,1696.649048,1704.130005,1704.130005
2006,11,24,19,1702.557983,1718.302979,1698.47998,1717.72998,1717.72998
2006,11,27,19,1722.625,1738.406006,1716.484985,1728.932983,1728.932983
2006,11,28,19,1710.991943,1716.218018,1690.170044,1691.083984,1691.083984
2006,11,29,19,1710.222046,1713.396973,1696.937988,1713.396973,1713.396973
2006,11,30,19,1725.944946,1737.416016,1715.253052,1718.96106,1718.96106
2006,12,1,19,1720.152954,1735.572998,1720.036011,1734.75,1734.75
2006,12,4,19,1734.623047,1734.623047,1726.29895,1731.234985,1731.234985
2006,12,5,19,1740.958984,1776.758057,1740.958984,1776.758057,1776.758057
2006,12,6,19,1785.067017,1801.640991,1779.430054,1784.427979,1784.427979
2006,12,7,19,1779.150024,1786.71106,1772.19104,1782.115967,1782.115967
2006,12,8,19,1778.468018,1781.32605,1770.69104,1775.285034,1775.285034
2006,12,11,19,1776.896973,1781.192017,1751.890015,1759.672974,1759.672974
2006,12,12,19,1757.292969,1759.555054,1741.620972,1754.578003,1754.578003
2006,12,13,19,1753.894043,1758.161987,1742.177979,1753.797974,1753.797974
2006,12,14,19,1756.572021,1767.802002,1751.323975,1767.802002,1767.802002
2006,12,15,19,1783.188965,1792.16394,1777.927002,1792.16394,1792.16394
2006,12,18,19,1793.29895,1795.890991,1776.935059,1787.619995,1787.619995
2006,12,19,19,1778.685059,1782.063965,1719.342041,1736.670044,1736.670044
2006,12,20,19,1763.894043,1773.987061,1762.656982,1766.79895,1766.79895
2006,12,21,19,1767.245972,1789.08606,1767.245972,1789.08606,1789.08606
2006,12,22,19,1784.296997,1789.14502,1778.795044,1785.76001,1785.76001
2006,12,26,19,1784.333984,1787.677979,1781.993042,1783.979004,1783.979004
2006,12,27,19,1788.64502,1803.264038,1788.64502,1803.264038,1803.264038
2006,12,28,19,1813.022949,1814.256958,1800.651978,1805.522949,1805.522949
2007,1,2,19,1813.449951,1836.52002,1813.449951,1836.52002,1836.52002
2007,1,3,19,1832.069946,1837.074951,1829.598999,1834.708984,1834.708984
2007,1,4,19,1839.560059,1843.348999,1820.817993,1824.103027,1824.103027
2007,1,5,19,1817.56604,1832.550049,1813.901978,1832.550049,1832.550049
2007,1,8,19,1818.011963,1818.827026,1804.328003,1813.394043,1813.394043
2007,1,9,19,1821.296021,1823.093994,1770.594971,1780.880981,1780.880981
2007,1,10,19,1746.499023,1747.270996,1703.655029,1710.366943,1710.366943
2007,1,11,19,1729.395996,1732.087036,1698.837036,1703.843994,1703.843994
2007,1,12,19,1711.208008,1711.208008,1627.761963,1678.043945,1678.043945
2007,1,15,19,1694.159058,1730.474976,1694.159058,1730.474976,1730.474976
2007,1,16,19,1741.801025,1755.735962,1737.176025,1754.293945,1754.293945
2007,1,17,19,1755.159058,1761.416016,1753.265991,1758.483032,1758.483032
2007,1,18,19,1764.916992,1783.652954,1764.916992,1777.708008,1777.708008
2007,1,19,19,1775.491943,1795.55896,1768.656006,1795.55896,1795.55896
2007,1,22,19,1804.57605,1817.409058,1801.352051,1817.409058,1817.409058
2007,1,23,19,1811.698975,1811.698975,1789.297974,1808.574951,1808.574951
2007,1,24,19,1815.514038,1819.312012,1798.287964,1805.692017,1805.692017
2007,1,25,19,1804.119019,1805.381958,1764.060059,1773.956055,1773.956055
2007,1,26,19,1747.416992,1759.206055,1736.31897,1759.206055,1759.206055
2007,1,29,19,1756.04895,1771.115967,1756.04895,1764.994995,1764.994995
2007,1,30,19,1771.57605,1773.984009,1753.447998,1765.521973,1765.521973
2007,1,31,19,1767.737061,1767.737061,1742.55896,1757.258057,1757.258057
2007,2,1,19,1765.866943,1772.213013,1754.119019,1771.32605,1771.32605
2007,2,2,19,1774.802002,1786.401001,1771.464966,1780.380981,1780.380981
2007,2,5,19,1770.821045,1776.06604,1762.536987,1768.53894,1768.53894
2007,2,6,19,1764.64502,1770.380981,1757.38501,1761.292969,1761.292969
2007,2,7,19,1758.722046,1773.050049,1753.192993,1764.909058,1764.909058
2007,2,8,19,1759.146973,1759.244019,1740.404053,1751.31897,1751.31897
2007,2,9,19,1742.895996,1744.353027,1732.265991,1740.317017,1740.317017
2007,2,12,19,1727.094971,1745.546997,1722.755005,1734.462036,1734.462036
2007,2,13,19,1734.213013,1742.293945,1721.781982,1727.359985,1727.359985
2007,2,14,19,1753.177002,1761.162964,1744.687012,1750.985962,1750.985962
2007,2,15,19,1774.553955,1790.405029,1774.553955,1790.405029,1790.405029
2007,2,16,19,1793.869019,1803.000977,1789.849976,1794.363037,1794.363037
2007,2,19,19,1798.458984,1804.470947,1794.687988,1799.292969,1799.292969
2007,2,20,19,1799.123047,1806.482056,1794.137939,1806.482056,1806.482056
2007,2,21,19,1813.613037,1817.902954,1806.541016,1816.56604,1816.56604
2007,2,22,19,1819.370972,1824.991943,1802.380005,1808.44104,1808.44104
2007,2,23,19,1807.255005,1807.255005,1784.886963,1791.552979,1791.552979
2007,2,26,19,1790.482056,1790.887939,1774.357056,1783.95105,1783.95105
2007,2,27,19,1788.68396,1794.17395,1760.977051,1764.008057,1764.008057
2007,2,28,19,1672.233032,1740.970947,1664.203979,1740.970947,1740.970947
2007,3,1,19,1752.114014,1774.488037,1750.630005,1759.48999,1759.48999
2007,3,2,19,1752.717041,1765.114014,1752.047974,1760.019043,1760.019043
2007,3,5,19,1728.244019,1739.827026,1692.218018,1698.819946,1698.819946
2007,3,6,19,1714.821045,1733.990967,1706.965942,1732.437988,1732.437988
2007,3,7,19,1745.661011,1755.297974,1737.880981,1743.188965,1743.188965
2007,3,8,19,1747.291992,1774.147949,1747.291992,1771.557983,1771.557983
2007,3,9,19,1782.052979,1784.045044,1759.823975,1764.582031,1764.582031
2007,3,12,19,1770.567993,1794.521973,1770.567993,1794.521973,1794.521973
2007,3,13,19,1798.552979,1798.623047,1786.53894,1797.401978,1797.401978
2007,3,14,19,1757.154053,1776.623047,1757.07605,1762.284058,1762.284058
2007,3,15,19,1778.213989,1785.723999,1771.027954,1776.360962,1776.360962
2007,3,16,19,1776.322021,1786.939941,1771.696045,1777.890015,1777.890015
2007,3,20,19,1790.939941,1792.222046,1768.899048,1775.422974,1775.422974
2007,3,21,19,1775.692017,1781.238037,1768.022949,1779.237061,1779.237061
2007,3,22,19,1794.855957,1809.06604,1790.265991,1809.06604,1809.06604
2007,3,23,19,1813.432007,1813.432007,1801.114014,1805.96106,1805.96106
2007,3,26,19,1805.589966,1813.718018,1803.978027,1813.718018,1813.718018
2007,3,27,19,1819.276978,1824.958984,1812.474976,1819.660034,1819.660034
2007,3,28,19,1811.203979,1811.203979,1794.114014,1800.391968,1800.391968
2007,3,29,19,1787.462036,1817.718994,1787.188965,1817.718994,1817.718994
2007,3,30,19,1830.219971,1833.415039,1823.662964,1830.92395,1830.92395
2007,4,2,19,1837.18103,1852.968994,1837.18103,1849.384033,1849.384033
2007,4,3,19,1859.109985,1894.57605,1859.109985,1894.57605,1894.57605
2007,4,4,19,1924.286987,1930.272949,1915.724976,1922.051025,1922.051025
2007,4,5,19,1925.369019,1926.647949,1889.099976,1895.610962,1895.610962
2007,4,9,19,1909.047974,1914.890015,1904.06897,1913.734985,1913.734985
2007,4,10,19,1914.854004,1926.536011,1910.51001,1925.470947,1925.470947
2007,4,11,19,1931.70105,1939.77002,1919.692993,1931.043945,1931.043945
2007,4,12,19,1911.755005,1933.290039,1911.137939,1930.396973,1930.396973
2007,4,13,19,1936.86499,1944.474976,1934.118042,1941.151978,1941.151978
2007,4,16,19,1954.494995,1963.889038,1951.428955,1963.822021,1963.822021
2007,4,17,19,1973.109009,1975.199951,1958.009033,1965.437988,1965.437988
2007,4,18,19,1970.133057,1974.328979,1956.234009,1959.677002,1959.677002
2007,4,19,19,1948.439941,1951.537964,1912.725952,1918.353027,1918.353027
2007,4,20,19,1941.490967,1968.730957,1935.837036,1968.730957,1968.730957
2007,4,23,19,1986.498047,1993.81604,1978.348999,1986.727051,1986.727051
2007,4,24,19,1982.083984,1992.858032,1976.578979,1981.569946,1981.569946
2007,4,25,19,1975.167969,1986.687988,1972.010986,1986.671021,1986.671021
2007,4,26,19,1999.192993,2018.206055,1996.665039,2016.032959,2016.032959
2007,4,27,19,2010.660034,2019.676025,2002.10498,2019.676025,2019.676025
2007,4,30,19,2016.973022,2021.01001,1993.551025,1999.166992,1999.166992
2007,5,1,19,1995.166992,2007.26001,1990.625977,2001.177979,2001.177979
2007,5,2,19,2011.425049,2016.031006,1987.88501,2008.55896,2008.55896
2007,5,3,19,2020.16394,2030.843994,2018.942017,2025.644043,2025.644043
2007,5,4,19,2037.791992,2042.468018,2024.537964,2033.368042,2033.368042
2007,5,7,19,2040.759033,2042.097046,2027.983032,2037.041016,2037.041016
2007,5,8,19,2033.395996,2033.535034,2014.552002,2022.790039,2022.790039
2007,5,9,19,2015.130005,2039.572021,2011.196045,2037.978027,2037.978027
2007,5,10,19,2044.426025,2049.532959,2035.454956,2047.031006,2047.031006
2007,5,11,19,2016.697021,2028.467041,2012.823975,2022.296997,2022.296997
2007,5,14,19,2046.677002,2048.802002,2031.161011,2044.21106,2044.21106
2007,5,15,19,2048.233887,2049.625977,2030.698975,2037.782959,2037.782959
2007,5,16,19,2037.383057,2063.762939,2034.099976,2063.762939,2063.762939
2007,5,21,19,2071.470947,2071.653076,2055.888916,2071.271973,2071.271973
2007,5,22,19,2071.461914,2078.753906,2065.783936,2078.753906,2078.753906
2007,5,23,19,2083.219971,2111.826904,2083.219971,2104.246094,2104.246094
2007,5,24,19,2094.88208,2098.468994,2073.22998,2078.60498,2078.60498
2007,5,25,19,2051.499023,2060.434082,2043.962036,2060.434082,2060.434082
2007,5,28,19,2073.498047,2080.85791,2061.13501,2076.758057,2076.758057
2007,5,29,19,2076.441895,2079.016113,2052.311035,2058.736084,2058.736084
2007,5,30,19,2054.415039,2065.501953,2043.295044,2055.395996,2055.395996
2007,5,31,19,2076.751953,2084.323975,2068.635986,2084.323975,2084.323975
2007,6,4,19,2100.684082,2113.360107,2094.530029,2111.751953,2111.751953
2007,6,5,19,2111.233887,2117.559082,2084.170898,2093.110107,2093.110107
2007,6,6,19,2086.397949,2112.514893,2085.052002,2102.444092,2102.444092
2007,6,7,19,2084.353027,2105.604004,2082.35498,2093.811035,2093.811035
2007,6,8,19,2057.322021,2067.519043,2045.577026,2054.449951,2054.449951
2007,6,11,19,2071.287109,2084.029053,2068.102051,2084.029053,2084.029053
2007,6,12,19,2089.096924,2112.173096,2089.096924,2108.580078,2108.580078
2007,6,13,19,2087.480957,2091.586914,2080.076904,2088.601074,2088.601074
2007,6,14,19,2107.73291,2113.391113,2096.843994,2108.412109,2108.412109
2007,6,15,19,2122.696045,2122.89502,2108.25293,2120.639893,2120.639893
2007,6,18,19,2135.605957,2137.455078,2113.52002,2126.49292,2126.49292
2007,6,19,19,2116.773926,2142.186035,2116.773926,2142.186035,2142.186035
2007,6,20,19,2140.01001,2161.073975,2140.01001,2161.073975,2161.073975
2007,6,21,19,2149.990967,2162.312988,2141.198975,2152.340088,2152.340088
2007,6,22,19,2155.625977,2156.968994,2135.673096,2152.321045,2152.321045
2007,6,25,19,2144.116943,2152.202881,2138.958008,2152.202881,2152.202881
2007,6,26,19,2153.01709,2167.450928,2143.800049,2153.541992,2153.541992
2007,6,27,19,2146.758057,2146.758057,2107.305908,2125.337891,2125.337891
2007,6,28,19,2131.452881,2133.198975,2088.49292,2112.851074,2112.851074
2007,6,29,19,2118.083008,2139.581055,2109.871094,2139.278076,2139.278076
2007,7,2,19,2140.62207,2167.820068,2140.62207,2167.820068,2167.820068
2007,7,3,19,2168.499023,2191.977051,2168.499023,2189.118896,2189.118896
2007,7,4,19,2191.135986,2197.054932,2184.096924,2196.10498,2196.10498
2007,7,5,19,2199.5979,2220.930908,2199.5979,2220.930908,2220.930908
2007,7,6,19,2219.894043,2227.051025,2215.843018,2227.051025,2227.051025
2007,7,9,19,2235.516113,2272.718994,2235.516113,2271.343994,2271.343994
2007,7,10,19,2281.9021,2285.030029,2267.740967,2282.378906,2282.378906
2007,7,11,19,2256.285889,2276.697998,2252.399902,2273.416992,2273.416992
2007,7,12,19,2285.055908,2298.368896,2278.604004,2284.916016,2284.916016
2007,7,13,19,2319.033936,2319.904053,2293.344971,2301.601074,2301.601074
2007,7,16,19,2308.054932,2313.658936,2277.957031,2286.218018,2286.218018
2007,7,17,19,2283.042969,2301.342041,2282.346924,2301.342041,2301.342041
2007,7,18,19,2296.64502,2296.64502,2285.070068,2294.591064,2294.591064
2007,7,19,19,2291.38501,2333.683105,2290.87793,2333.683105,2333.683105
2007,7,20,19,2346.61792,2366.395996,2337.490967,2366.395996,2366.395996
2007,7,23,19,2344.194092,2380.209961,2344.123047,2380.209961,2380.209961
2007,7,24,19,2385.523926,2401.144043,2373.948975,2401.144043,2401.144043
2007,7,25,19,2376.084961,2395.800049,2375.781006,2394.564941,2394.564941
2007,7,26,19,2399.712891,2405.962891,2354.729004,2365.262939,2365.262939
2007,7,27,19,2301.361084,2329.470947,2281.863037,2298.414063,2298.414063
2007,7,30,19,2291.788086,2306.888916,2268.667969,2301.552002,2301.552002
2007,7,31,19,2328.310059,2348.673096,2323.184082,2348.673096,2348.673096
2007,8,1,19,2318.698975,2322.797119,2242.280029,2256.308105,2256.308105
2007,8,2,19,2288.885986,2296.299072,2224.493896,2270.854004,2270.854004
2007,8,3,19,2292.214111,2294.730957,2259.095947,2269.791016,2269.791016
2007,8,6,19,2210.479004,2210.479004,2161.927979,2189.106934,2189.106934
2007,8,7,19,2217.032959,2223.031982,2166.810059,2174.071045,2174.071045
2007,8,8,19,2199.456055,2263.5,2199.456055,2262.635986,2262.635986
2007,8,9,19,2296.215088,2298.604004,2233.579102,2241.4021,2241.4021
2007,8,10,19,2157.637939,2207.395996,2155.920898,2207.395996,2207.395996
2007,8,13,19,2207.416992,2211.455078,2185.906006,2211.455078,2211.455078
2007,8,14,19,2200.933105,2200.933105,2159.344971,2168.637939,2168.637939
2007,8,15,19,2121.937012,2121.937012,2019.636963,2029.083008,2029.083008
2007,8,16,19,1936.546021,1936.546021,1863.36499,1908.63501,1908.63501
2007,8,20,19,2008.307983,2042.719971,1999.729004,2041.583984,2041.583984
2007,8,21,19,2041.177979,2063.235107,1987.453979,1993.006958,1993.006958
2007,8,22,19,2007.337036,2062.990967,1999.105957,2062.990967,2062.990967
2007,8,23,19,2117.85498,2139.308105,2104.423096,2117.659912,2117.659912
2007,8,24,19,2107.159912,2143.108887,2092.967041,2143.108887,2143.108887
2007,8,27,19,2174.800049,2180.534912,2162.759033,2175.353027,2175.353027
2007,8,28,19,2167.1521,2177.383057,2148.053955,2159.608887,2159.608887
2007,8,29,19,2085.843994,2134.883057,2085.843994,2134.883057,2134.883057
2007,8,30,19,2164.823975,2172.291016,2145.292969,2150.715088,2150.715088
2007,8,31,19,2157.118896,2194.339111,2151.125977,2194.339111,2194.339111
2007,9,3,19,2194.426025,2214.405029,2192.789063,2213.573975,2213.573975
2007,9,4,19,2211.98999,2226.993896,2202.186035,2215.116943,2215.116943
2007,9,5,19,2228.343018,2230.669922,2193.361084,2214.62207,2214.62207
2007,9,6,19,2197.062988,2220.7771,2195.043945,2220.7771,2220.7771
2007,9,7,19,2229.61792,2243.204102,2228.699951,2239.900879,2239.900879
2007,9,10,19,2202,2210.958984,2195.150879,2209.64209,2209.64209
2007,9,11,19,2211.096924,2220.903076,2204.975098,2211.413086,2211.413086
2007,9,12,19,2223.441895,2227.408936,2194.25708,2209.930908,2209.930908
2007,9,13,19,2212.679932,2222.746094,2199.612061,2222.746094,2222.746094
2007,9,14,19,2234.270996,2234.270996,2220.081055,2225.606934,2225.606934
2007,9,17,19,2230.397949,2236.125,2209.798096,2223.220947,2223.220947
2007,9,18,19,2217.224121,2239.862061,2217.224121,2239.862061,2239.862061
2007,9,19,19,2293.947021,2313.339111,2275.974121,2313.339111,2313.339111
2007,9,20,19,2321.011963,2331.035889,2303.831055,2304.631104,2304.631104
2007,9,21,19,2296.447998,2335.487061,2295.87207,2335.487061,2335.487061
2007,9,24,19,2336.227051,2353.629883,2325.329102,2353.629883,2353.629883
2007,9,25,19,2341.110107,2348.541016,2323.373047,2330.363037,2330.363037
2007,9,26,19,2336.738037,2361.012939,2335.573975,2361.012939,2361.012939
2007,9,27,19,2377.926025,2381.082031,2369.439941,2378.830078,2378.830078
2007,9,28,19,2380.319092,2385.235107,2355.031006,2359.206055,2359.206055
2007,10,1,19,2366.61499,2399.456055,2366.61499,2399.456055,2399.456055
2007,10,2,19,2425.763916,2464.943115,2418.318115,2464.943115,2464.943115
2007,10,3,19,2475.055908,2498.792969,2441.012939,2451.585938,2451.585938
2007,10,4,19,2439.657959,2478.504883,2439.657959,2473.155029,2473.155029
2007,10,5,19,2477.615967,2504.444092,2476.552979,2500.581055,2500.581055
2007,10,8,19,2515.539063,2533.510986,2508.745117,2523.700928,2523.700928
2007,10,9,19,2512.404053,2546.60791,2509.645996,2546.60791,2546.60791
2007,10,10,19,2562.447021,2592.324951,2562.245117,2591.48291,2591.48291
2007,10,11,19,2599.594971,2638.212891,2599.594971,2638.212891,2638.212891
2007,10,17,19,2611.280029,2641.590088,2602.806885,2641.590088,2641.590088
2007,10,18,19,2652.440918,2661.272949,2612.291016,2616.73999,2616.73999
2007,10,19,19,2601.422119,2609.88208,2548.534912,2563.751953,2563.751953
2007,10,22,19,2471.135986,2503.454102,2446.75708,2453.210938,2453.210938
2007,10,23,19,2485.883057,2555.831055,2485.883057,2553.799072,2553.799072
2007,10,24,19,2585.909912,2597.351074,2519.0271,2524.980957,2524.980957
2007,10,25,19,2552.493896,2596.770996,2544.396973,2596.663086,2596.663086
2007,10,26,19,2615.866943,2655.159912,2608.095947,2624.431885,2624.431885
2007,10,29,19,2655.376953,2675.086914,2654.814941,2667.531982,2667.531982
2007,10,30,19,2664.153076,2689.916016,2654.35498,2662.922119,2662.922119
2007,10,31,19,2635.575928,2646.62793,2618.032959,2643.487061,2643.487061
2007,11,1,19,2692.510986,2732.666016,2692.510986,2704.656982,2704.656982
2007,11,2,19,2638.720947,2717.579102,2636.852051,2710.616943,2710.616943
2007,11,5,19,2710.886963,2727.916016,2639.951904,2652.478027,2652.478027
2007,11,6,19,2667.231934,2681.9021,2660.349121,2681.9021,2681.9021
2007,11,7,19,2708.875,2724.047119,2687.804932,2713.978027,2713.978027
2007,11,8,19,2657.337891,2680.302002,2640.146973,2678.224121,2678.224121
2007,11,9,19,2674.934082,2707.666992,2663.552002,2707.666992,2707.666992
2007,11,12,19,2663.74292,2701.967041,2649.955078,2671.9021,2671.9021
2007,11,13,19,2669.22998,2678.61792,2630.862061,2654.208008,2654.208008
2007,11,14,19,2696.950928,2714.206055,2676.111084,2691.871094,2691.871094
2007,11,15,19,2694.158936,2716.698975,2678.769043,2705.820068,2705.820068
2007,11,16,19,2670.659912,2689.562012,2647.645996,2668.704102,2668.704102
2007,11,19,19,2679.650879,2685.635986,2636.905029,2646.812988,2646.812988
2007,11,20,19,2583.841064,2630.791016,2551.029053,2624.862061,2624.862061
2007,11,21,19,2608.683105,2632.158936,2548.993896,2563.621094,2563.621094
2007,11,22,19,2542.280029,2571.689941,2526.949951,2569.513916,2569.513916
2007,11,23,19,2589.886963,2595.537109,2574.646973,2584.346924,2584.346924
2007,11,26,19,2617.139893,2648.043945,2617.139893,2648.043945,2648.043945
2007,11,27,19,2604.829102,2634.490967,2604.829102,2627.954102,2627.954102
2007,11,28,19,2646.586914,2671.89502,2639.666016,2671.89502,2671.89502
2007,11,29,19,2731.833008,2737.812988,2693.12207,2699.816895,2699.816895
2007,11,30,19,2710.032959,2733.939941,2686.498047,2688.332031,2688.332031
2007,12,3,19,2703.716064,2726.925049,2697.830078,2726.925049,2726.925049
2007,12,4,19,2720.780029,2752.943115,2707.350098,2752.943115,2752.943115
2007,12,5,19,2749.983887,2768.058105,2733.25708,2768.058105,2768.058105
2007,12,6,19,2802.540039,2802.675049,2779.26709,2795.398926,2795.398926
2007,12,7,19,2817.285889,2818.534912,2771.498047,2778.947021,2778.947021
2007,12,10,19,2782.687012,2814.448975,2777.016113,2790.264893,2790.264893
2007,12,11,19,2805.092041,2810.961914,2790.699951,2810.961914,2810.961914
2007,12,12,19,2776.97998,2798.823975,2776.97998,2795.839111,2795.839111
2007,12,13,19,2799.13501,2800.862061,2748.719971,2755.729004,2755.729004
2007,12,14,19,2753.052979,2753.052979,2719.49707,2740.061035,2740.061035
2007,12,17,19,2731.782959,2731.782959,2645.314941,2664.917969,2664.917969
2007,12,18,19,2644.860107,2674.153076,2629.073975,2646.228027,2646.228027
2007,12,19,19,2667.77002,2672.187988,2643.304932,2657.977051,2657.977051
2007,12,26,19,2689.825928,2714.548096,2682.205078,2714.548096,2714.548096
2007,12,27,19,2721.573975,2739.704102,2717.324951,2739.704102,2739.704102
2007,12,28,19,2726.391113,2745.825928,2723.983887,2745.825928,2745.825928
2008,1,2,19,2739.585938,2740.319092,2709.162109,2731.50708,2731.50708
2008,1,3,19,2706.541992,2717.833008,2697.650879,2715.064941,2715.064941
2008,1,4,19,2717.095947,2769.428955,2717.095947,2765.189941,2765.189941
2008,1,7,19,2732.433105,2776.781982,2732.433105,2776.409912,2776.409912
2008,1,8,19,2783.606934,2800.295898,2771.801025,2785.625,2785.625
2008,1,9,19,2772.069092,2830.262939,2772.069092,2830.262939,2830.262939
2008,1,14,19,2831.25293,2838.476074,2788.620117,2810.37207,2810.37207
2008,1,15,19,2829.706055,2838.27002,2713.520996,2730.031006,2730.031006
2008,1,16,19,2659.059082,2661.50293,2557.031982,2592.311035,2592.311035
2008,1,17,19,2617.696045,2649.279053,2558.417969,2649.279053,2649.279053
2008,1,18,19,2546.709961,2633.113037,2542.948975,2611.13208,2611.13208
2008,1,21,19,2576.785889,2597.245117,2461.137939,2485.878906,2485.878906
2008,1,22,19,2375.88208,2375.88208,2229.819092,2294.523926,2294.523926
2008,1,23,19,2441.115967,2490.227051,2387.043945,2476.278076,2476.278076
2008,1,24,19,2515.250977,2547.104004,2475.032959,2516.700928,2516.700928
2008,1,25,19,2566.116943,2620.49292,2561.949951,2620.49292,2620.49292
2008,1,28,19,2569.837891,2607.719971,2561.283936,2582.049072,2582.049072
2008,1,29,19,2625.033936,2630.519043,2591.797119,2607.843018,2607.843018
2008,1,30,19,2631.103027,2636.833984,2581.985107,2610.358887,2610.358887
2008,1,31,19,2608.753906,2627.250977,2586.447998,2627.250977,2627.250977
2008,2,1,19,2657.159912,2660.743896,2613.504883,2646.821045,2646.821045
2008,2,4,19,2684.121094,2719.229004,2679.938965,2701.628906,2701.628906
2008,2,5,19,2687.422119,2725.114014,2685.288086,2704.24707,2704.24707
2008,2,6,19,2615.839111,2641.037109,2608.587891,2639.086914,2639.086914
2008,2,11,19,2625.038086,2639.11499,2573.406982,2589.38208,2589.38208
2008,2,12,19,2623.406982,2626.863037,2581.864014,2592.070068,2592.070068
2008,2,13,19,2626.969971,2632.094971,2604.24707,2610.781006,2610.781006
2008,2,14,19,2654.977051,2675.64502,2652.625977,2675.64502,2675.64502
2008,2,15,19,2641.873047,2688.190918,2641.873047,2688.190918,2688.190918
2008,2,18,19,2701.923096,2707.462891,2673.365967,2684.701904,2684.701904
2008,2,19,19,2711.691895,2713.178955,2701.095947,2711.87207,2711.87207
2008,2,20,19,2713.218994,2714.439941,2674.24292,2689.256104,2689.256104
2008,2,21,19,2715.200928,2734.209961,2707.271973,2734.209961,2734.209961
2008,2,22,19,2718.460938,2741.839111,2718.460938,2741.180908,2741.180908
2008,2,25,19,2763.930908,2767.845947,2745.038086,2751.862061,2751.862061
2008,2,26,19,2772.188965,2773.434082,2732.637939,2738.87207,2738.87207
2008,2,27,19,2764.556885,2764.556885,2730.790039,2740.137939,2740.137939
2008,2,28,19,2738.657959,2757.094971,2738.657959,2756.313965,2756.313965
2008,2,29,19,2745.462891,2749.477051,2712.218994,2721.944092,2721.944092
2008,3,3,19,2651.875977,2689.659912,2642.000977,2652.312012,2652.312012
2008,3,4,19,2679.399902,2681.946045,2609.312988,2634.751953,2634.751953
2008,3,5,19,2636.113037,2645.916016,2611.704102,2639.6521,2639.6521
2008,3,6,19,2669.254883,2671.02002,2647.503906,2656.456055,2656.456055
2008,3,10,19,2594.589111,2594.589111,2514.916016,2527.866943,2527.866943
